Lemma#PoS	AFRAID	AMUSED	ANGRY	ANNOYED	DONT_CARE	HAPPY	INSPIRED	SAD
foster#n	0.120072138	0.162517472	0.066677502	0.042695623	0.279565702	0.206067476	0.098495392	0.023908695
foster#v	0.160258118	0.100752195	0.082542091	0.098181405	0.078502074	0.139382968	0.239880488	0.100500661
fostering#n	0	0	0	0	0	0.169362817	0.830637183	0
foul#a	0.075949204	0.140307404	0.193560066	0.130023188	0.131594366	0.122228937	0.029696192	0.176640642
foul#n	0.02493862	0.102558424	0.047265097	0.071050285	0.162498804	0.314000676	0.103150983	0.174537111
foul#v	0.31252238	0.068083619	0.029664866	0.030480128	0.127644404	0.22017927	0.101810889	0.109614444
foul-mouthed#a	0	0.487738136	0.027010443	0.114263176	0.229690569	0.116660734	0.021321188	0.003315754
foul-smelling#a	0	0.186883931	0.109786886	0	0	0.172037145	0.088657072	0.442634965
foul-up#n	0	0.161530165	0	0.349641093	0.399475506	0	0.089353236	0
foulard#n	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
found#a	0.02438841	0.329409925	0	0.095545516	0.046669258	0.206072992	0.228420161	0.069493738
found#n	0	0.273630446	0.026059035	0.015623356	0	0.159994508	0.360936319	0.163756336
found#v	0.127682921	0.129985469	0.097239946	0.12994214	0.137293011	0.10268155	0.156015671	0.119159293
foundation#n	0.065561618	0.104862802	0.095029572	0.103628872	0.119641547	0.130602054	0.248010257	0.132663278
founder#n	0.117820892	0.158008094	0.087915899	0.127951508	0.12950785	0.104587095	0.189960814	0.084247848
founder#v	0.210281951	0.114974969	0.055872155	0.085976726	0.213389735	0.158761367	0.142484806	0.018258291
founding#n	0.177562074	0.108626879	0.063588341	0.155097319	0.137855347	0.090525642	0.165584755	0.101159642
foundress#n	0	0	0	0	0	0.292770794	0.707229206	0
foundry#n	0	0	0	0	0	1	0	0
fount#n	0	0.368036774	0	0	0.378494372	0.112932834	0.140536019	0
fountain#n	0.062585291	0.205563738	0.041226022	0.031180849	0.167499553	0.206128756	0.159758403	0.126057389
four#a	0	0	0.388254416	0	0	0.034990483	0.576755101	0
four#n	0.141442219	0.115051201	0.106673106	0.083416751	0.133726826	0.136728006	0.10744355	0.175518341
four-fold#a	0	0	0	0	0	0.147923926	0	0.852076074
four-lane#a	0.45230764	0	0.170253099	0.135107583	0	0.14733182	0	0.094999859
four-wheel#a	0.380446862	0	0	0	0	0.025432235	0	0.594120903
four-year-old#a	0.199367672	0.067395479	0.11580062	0	0	0.129367643	0.049956524	0.438112061
fourfold#a	0	0	0.498971872	0	0	0.484872567	0.016155561	0
fourfold#r	0	0	0	0	0	0.770082361	0.229917639	0
foursome#n	0	0.34946854	0	0.183017481	0.067827664	0.340322613	0.059363703	0
foursquare#a	0	0.213675781	0.030467484	0	0.621215902	0.049652565	0.05382048	0.031167787
foursquare#n	0.141523342	0.339142543	0	0	0	0.245975554	0.137120468	0.136238093
foursquare#r	0	0.094205729	0	0.136622098	0.611214863	0.15795731	0	0
fourteen#n	0.240168386	0.116095705	0.156066741	0.134392467	0.074830219	0.110227357	0.055955237	0.112263888
fourth#a	0.113959235	0.094824768	0.086849382	0.090556893	0.173146661	0.188311078	0.109619144	0.142732838
fourth#n	0	0	0	0.621353429	0	0	0	0.378646571
fourth#r	0	0	0	0	0	0	1	0
fowl#n	0.547312845	0.11446386	0.048069934	0.126806704	0.044432132	0.062441722	0.04242285	0.014049952
fowler#n	0.069798248	0.002943036	0.013560132	0.005690861	0	0.216136341	0.586098794	0.105772588
fox#n	0.086178374	0.237823418	0.049210524	0.079670585	0.230200394	0.154479958	0.071557831	0.090878916
foxhole#n	0.109324853	0.031755514	0.278912085	0.153511718	0.021131539	0.003248081	0.341309679	0.06080653
foxy#a	0	0.391717941	0	0	0	0.608282059	0	0
foyer#n	0	0.269903755	0.233173141	0	0	0.496923105	0	0
fr#n	0.083438328	0.082917222	0.158654934	0.103859927	0.147750509	0.104506194	0.220598911	0.098273975
fracas#n	0.007007437	0.034602574	0.461592117	0.280431452	0.048761152	0.016239096	0.017350771	0.134015403
fractal#n	0	0	0	0	0	1	0	0
fraction#n	0.216591729	0.185416865	0.066599753	0.064574859	0.106469031	0.103594752	0.139286522	0.117466489
fractious#a	0.127268663	0.07141476	0.012339216	0.037772383	0.462925778	0.168349274	0.040480313	0.079449614
fracture#n	0.345750161	0.076996187	0.13448193	0.058259435	0.005569207	0.041603074	0.022746484	0.314593522
fracture#v	0	0.045439662	0.117767633	0.065898986	0.119740828	0.148913942	0.103066605	0.399172343
fragile#a	0.181990808	0.149508752	0.124368954	0.078273694	0.168568764	0.115342744	0.077097186	0.104849098
fragility#n	0.342060705	0.132210423	0.007268431	0.024403082	0.100775632	0.109905211	0.211145973	0.072230544
fragment#n	0.235493051	0.202767527	0.12114397	0.057749942	0.068278124	0.063943788	0.066458086	0.184165513
fragment#v	0	0.3082887	0	0	0	0.252264043	0.076172428	0.363274829
fragmentation#n	0.108273592	0.12855251	0.21702175	0.037628801	0	0.109654309	0.164351382	0.234517655
fragmented#a	0.037089851	0.193114328	0.138911842	0.086714545	0.14356211	0.06619983	0.16231077	0.172096724
fragrance#n	0.326932934	0.004440762	0.02183813	0.004458618	0.321876561	0.081864228	0.225607367	0.0129814
fragrant#a	0.063692146	0.297331291	0.023974358	0.002874703	0.098928767	0.25607104	0.257127694	0
frail#a	0.031070943	0.06691508	0.048786577	0.100970391	0.129724023	0.071806256	0.323406279	0.22732045
frail#n	0.755878959	0	0	0	0	0	0.244121041	0
frailty#n	0.223494176	0.026678712	0.099106675	0.176043455	0.221027432	0.142034336	0.032629487	0.078985728
frame#n	0.130064164	0.161983686	0.087480167	0.127056879	0.104708292	0.186761932	0.122031828	0.079913052
frame#v	0.095001906	0.155257968	0.086531062	0.123337838	0.217160163	0.111928699	0.166709642	0.044072722
framed#a	0.026105252	0.119428698	0.078610215	0.089350121	0.257341774	0.139025691	0.177051717	0.113086532
framer#n	0.108832725	0.130799644	0.154240065	0.083538554	0.18106847	0.151169686	0.12903678	0.061314077
framework#n	0.150952307	0.091227248	0.093660591	0.116345951	0.091077521	0.186275918	0.197423648	0.073036816
framing#n	0.035221534	0.105888517	0.026515472	0.178046481	0.272660991	0.086174719	0.219542463	0.075949823
franc#n	0.041589968	0.151762651	0.007338224	0.04763232	0.074611758	0.140922383	0.204838403	0.331304293
france#n	0.206893569	0.159263888	0.075694701	0.087057407	0.122664034	0.116593318	0.07965529	0.152177793
franchise#n	0.122246763	0.169735318	0.090433709	0.106262279	0.177899338	0.196393154	0.073455425	0.063574014
franchise#v	0.075245413	0.074247759	0.019992793	0.037757221	0.309921516	0.303872976	0.177257962	0.001704361
franciscan#a	0.010516893	0.244692245	0.079964995	0.148857459	0.179295029	0.108267644	0.210587257	0.017818477
franciscan#n	0	0.574301905	0	0	0	0	0.425698095	0
franck#n	0	0.259641244	0.082465894	0.168891675	0.095281374	0.171059279	0.035378241	0.187282292
franco#n	0.047146243	0.202892416	0.028219551	0.097918956	0.137814798	0.218496993	0.109331252	0.15817979
franco-american#n	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
frank#a	0.045604076	0.138127691	0.105486785	0.298388545	0.065898258	0.115255088	0.136356808	0.094882748
frank#n	0.098649639	0.168282557	0.099033511	0.147449568	0.142501701	0.141337714	0.09988422	0.10286109
frankenstein#n	0.402513706	0.205190875	0.062119168	0.106823083	0	0.210953755	0	0.012399413
frankfurt#n	0.03783366	0.323235144	0.022290208	0.084711676	0.100870547	0.061798419	0.243846298	0.125414048
frankfurter#n	0.148604578	0.223267596	0	0	0.369944878	0.048642183	0.110882229	0.098658536
frankincense#n	0	0	0	0	0	0.257724267	0	0.742275733
franklin#n	0.099014785	0.120585799	0.169251074	0.189073624	0.147898244	0.136973882	0.069189692	0.0680129
frankly#r	0.141492723	0.128888211	0.075126426	0.11575556	0.19096292	0.083959534	0.141810132	0.122004494
frankness#n	0.11929256	0.204656448	0.036483612	0.089512177	0.1815834	0.115131955	0.108357467	0.14498238
frantic#a	0.069900275	0.024533861	0.141057051	0.104900521	0.013511113	0.137066344	0.154263951	0.354766885
frantically#r	0.063200245	0.18095478	0.244688929	0.090465045	0.049362835	0.049318429	0.092059351	0.229950386
frappe#n	0	0.218006962	0	0	0.652822106	0.031058802	0.09811213	0
frat#n	0.126734776	0.184062813	0.233750735	0.053387512	0.007349017	0.033323229	0.16781571	0.193576208
fraternal#a	0.229364498	0.054046491	0.105716426	0.183382103	0.016286016	0.096063635	0.188970098	0.126170734
fraternity#n	0.093441685	0.037550744	0.278988688	0.069362374	0.097584497	0.086277413	0.178432387	0.158362212
fraternize#v	0	0.13403124	0	0	0	0.195356856	0.670611903	0
fratricide#n	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
frau#n	0	0	0.215164124	0.339949934	0	0.224776218	0	0.220109723
fraud#n	0.096959269	0.136856448	0.215885688	0.165523927	0.127695502	0.099816096	0.063566199	0.093696872
fraudulence#n	0	0.537436841	0.218493285	0.137544555	0	0.019401599	0.031244868	0.055878852
fraudulent#a	0.098487122	0.066703594	0.155259987	0.152191421	0.15903184	0.099472523	0.108335171	0.160518342
fraudulently#r	0.254770539	0.003330136	0.133298453	0.301041213	0	0.024865236	0.050191711	0.232502712
fraught#a	0.144837838	0.169794621	0.060843744	0.229053432	0.131549742	0.059269839	0.111903665	0.092747118
fray#n	0.048817799	0.220276737	0.099932543	0.220999943	0.06951011	0.179441638	0.065873104	0.095148127
fray#v	0.108715923	0.230999906	0.010650868	0.255020288	0.012953736	0.113093893	0.103409804	0.165155582
frayed#a	0.039943467	0	0	0.022084571	0.45166231	0.436570156	0.011287734	0.038451762
frazzle#v	0.200492483	0.188687597	0	0.152024815	0.167414883	0.099715244	0.191664978	0
freak#n	0.108365584	0.095906107	0.018801587	0.071683854	0.111194444	0.121337966	0.247447426	0.225263031
freak#v	0.067288444	0.081252304	0.003618291	0.201658101	0.115384181	0.180181825	0.20551967	0.145097184
freakish#a	0.195785784	0.322261979	0	0.261172466	0.080417823	0.068348192	0.072013757	0
freaky#a	0.096640655	0.316552277	0	0.135216181	0.118583337	0.175580797	0.076356386	0.081070367
freckled#a	0	0	0	0	0	0	1	0
frederick#n	0.087503756	0.120632202	0.164429102	0.198705413	0.185224961	0.107438486	0.087762061	0.048304019
free#a	0.112308071	0.138443795	0.113552865	0.133174204	0.121885235	0.1406951	0.127398091	0.112542639
free#n	0.081701361	0.035597606	0.012725464	0.030263235	0.093119284	0.080605669	0.26568504	0.400302341
free#v	0.201123608	0.090455906	0.151904661	0.09590989	0.062429377	0.114002329	0.092805718	0.191368512
free-for-all#n	0.101953097	0	0.308928096	0.370427663	0	0.087237039	0.092195858	0.039258246
free-range#a	0	0.323258292	0	0.215048697	0.343387435	0.052781312	0	0.065524264
free-thinking#a	0	0.467028758	0	0.006101889	0.092394594	0.108449847	0.102919113	0.223105799
freebie#n	0	0.098301487	0.01698477	0.579752059	0.039248523	0.219191819	0.029146172	0.017375169
freedom#n	0.107376344	0.098677041	0.161860037	0.129602465	0.102614164	0.11698982	0.157594709	0.12528542
freehand#a	0.090374959	0.170632486	0.034018034	0.057106199	0.340639454	0.237628973	0	0.069599894
freehold#n	0	0.357008771	0	0.533442359	0	0.109548869	0	0
freeing#n	0.635918263	0	0.11789667	0	0	0.063447866	0	0.182737202
freelance#a	0.085198462	0.133584422	0.079496347	0.087197972	0.067844008	0.162491972	0.256040553	0.128146263
freelance#n	0.010531558	0.171309292	0.060784147	0.155276085	0.042748823	0.14408882	0.286843404	0.128417871
freelance#v	0	0.12923484	0.046198987	0	0	0.079311949	0.241138149	0.504116075
freeloader#n	0	0.447513694	0	0.019666905	0	0.137320489	0	0.395498912
freely#r	0.117394663	0.083432087	0.129378191	0.105188865	0.139942469	0.099832228	0.171359521	0.153471977
freeman#n	0.026108372	0.345563048	0.027953639	0.144443711	0.129695567	0.193689615	0.02173593	0.110810119
freemason#n	0	0.253916469	0.21936153	0	0	0.077914786	0	0.448807215
freemasonry#n	0	0.417690094	0.127357962	0.035632713	0	0.075393563	0.01821238	0.325713288
freesia#n	0	0	0	0	0.762152528	0.237847472	0	0
freestyle#n	0.180483471	0.086306131	0.038740236	0.04825665	0.149980444	0.189051846	0.142110785	0.165070437
freethinker#n	0.012921469	0.101338838	0.116730475	0.265356916	0.162968867	0.090696751	0.187792126	0.062194559
freethinking#n	0	0	0	0	0	0	1	0
freetown#n	0	0	0	0	0	1	0	0
freeway#n	0.101744538	0.065018064	0.068935783	0.223730652	0.276115275	0.100480115	0.046441759	0.117533814
freewheeling#a	0.183949776	0.127434757	0.150944349	0.213871161	0.166401539	0.037873941	0.045150838	0.074373639
freeze#n	0.121627695	0.131956346	0.35266636	0.1154344	0.064908895	0.102555792	0.03145631	0.079394203
freeze#v	0.169016567	0.124639431	0.199182606	0.109692854	0.111427167	0.112858031	0.053055669	0.120127675
freeze-dried#a	0	0.34662667	0	0	0	0.65337333	0	0
freezer#n	0.001893953	0.136983656	0.007129027	0.141216781	0.255343962	0.188392068	0.140685698	0.128354854
freezing#n	0.253212438	0.038213358	0.135246746	0.223463787	0.123042952	0.180994118	0.039290125	0.006536477
freight#n	0.034752923	0.008494285	0.026162692	0.075519957	0.01769471	0.128284571	0.482902015	0.226188846
freight#v	0	0	0	0	0	1	0	0
freighter#n	0	0.219105186	0	0.245540159	0.119292861	0.253651293	0.162410501	0
fremont#n	0	0	0	0	0.951261256	0.048738744	0	0
french#a	0.159241127	0.165782313	0.08807337	0.089043087	0.120700523	0.14565731	0.077481413	0.154020856
french#n	0.076086367	0.186156354	0.035469125	0.099483469	0.26472294	0.169176372	0.092054583	0.076850792
french-speaking#a	0.03141772	0.444886807	0	0.039704506	0.102478005	0.166967641	0.205471998	0.009073323
frenchman#n	0.288751571	0.062096553	0.123776895	0.00656656	0.023889179	0.148168227	0.176683177	0.170067838
frenchwoman#n	0	0	0	0	0	0.257724267	0	0.742275733
frenetic#a	0.142464392	0.172220204	0.007886032	0.131500549	0.129991415	0.125859666	0.085706294	0.204371449
frenetically#r	0	0	0.851104538	0	0	0.148895462	0	0
frenzied#a	0.17199191	0.165887411	0.112325742	0.194134886	0.093340421	0.044024121	0.086406517	0.131888992
frenzy#n	0.098279182	0.156927872	0.135361711	0.098443764	0.085969988	0.149462918	0.106763678	0.168790886
frequency#n	0.12586248	0.279764829	0.039956174	0.125312478	0.097312471	0.148259115	0.054241603	0.129290851
frequent#a	0.255585887	0.089990886	0.078832823	0.098529351	0.102718109	0.073545737	0.097839547	0.202957662
frequent#v	0.174930809	0.101784859	0.177324966	0.116831736	0.116043549	0.060985551	0.143385933	0.108712597
frequently#r	0.148377214	0.135114855	0.112727045	0.11571076	0.176109539	0.104361107	0.087611991	0.11998749
fresco#n	0.043767607	0.293108656	0.004881352	0.091162072	0.265076743	0.155175296	0.070676619	0.076151654
fresco#v	0	0.616141949	0	0	0	0.383858051	0	0
fresh#a	0.150383774	0.145725437	0.102242664	0.100657163	0.119392133	0.13502768	0.122644058	0.123927091
fresh#r	0.155281667	0.11231035	0.233798263	0.00196239	0.270131306	0.103803192	0.083249423	0.039463408
freshen#v	0.122272079	0.334342969	0.057133773	0.031970225	0.073347283	0.136979663	0.234212841	0.009741168
freshener#n	0.028758875	0.058474993	0.360837559	0.060573933	0	0.062801097	0.151704921	0.276848622
fresher#n	0	0.234626974	0.4053942	0	0	0.359978826	0	0
freshly#r	0.097986116	0.198455458	0.022763696	0.068687556	0.147153835	0.198143782	0.143889968	0.122919589
freshman#a	0.027109911	0.21389108	0.089633597	0.11389289	0.077114575	0.143412815	0.219834087	0.115111045
freshman#n	0.03789389	0.176401848	0.107727998	0.086325937	0.111892258	0.158654747	0.153301181	0.167802141
freshness#n	0	0.223008049	0.080949315	0.103276333	0.301163743	0.150662053	0.132659513	0.008280995
freshwater#n	0	0	0	0	0	0	0.102633876	0.897366124
fresno#n	0	0	0	0	0	0	0	1
fret#n	0.074380705	0.05401328	0	0.046999738	0.222845677	0.019888902	0.581871698	0
fret#v	0.36508495	0.266636082	0.034355403	0.015127224	0.061168341	0.102622358	0.122741317	0.032264326
freud#n	0	0.624542093	0.009704128	0.003258071	0.112121825	0.165446343	0.08492754	0
frey#n	0	0.150607658	0	0.277098908	0.148087848	0.424205585	0	0
freya#n	0.0509054	0	0	0.085776384	0.044278061	0.528590123	0.290450032	0
fri#n	0.03441137	0.085461069	0.084193084	0.002174388	0	0.528618682	0.123361004	0.141780403
friable#a	0	1	0	0	0	0	0	0
friar#n	0.01655396	0.266867161	0.054833464	0.134935666	0.086392868	0.13057933	0.221872235	0.087965315
friary#n	0	0.356127767	0	0	0.185465221	0.251815746	0.206591265	0
friction#n	0.149695784	0.138476557	0.123184997	0.190315991	0.100490081	0.129939606	0.065768281	0.102128703
friday#n	0.169248133	0.113016881	0.135895859	0.131068836	0.107070194	0.109155058	0.064645854	0.169899183
fridge#n	0.043653154	0.175473473	0.077386978	0.067624282	0.107785748	0.205022881	0.248767828	0.074285657
fried#a	0.239415714	0.156180181	0.012586377	0.057752045	0.065925286	0.219533401	0.158820601	0.089786393
friedman#n	0.004575773	0.173450383	0.032724966	0.128664772	0.326364635	0.100329552	0.181031249	0.05285867
friend#n	0.058965793	0.146700021	0.089169456	0.110652409	0.149619088	0.108385417	0.200078034	0.136429782
friendless#a	0	0.226402576	0.111766824	0	0.258271535	0.307662121	0.095896943	0
friendliness#n	0	0.341682249	0	0	0	0.411160372	0.223473589	0.02368379
friendly#a	0.09812033	0.145673177	0.100977676	0.124594321	0.115671218	0.153610404	0.191214281	0.070138593
friendly#n	0.051755001	0.12590338	0.050326169	0.067741909	0.136122994	0.364013558	0.151230569	0.05290642
friendship#n	0.054989748	0.214100219	0.068491091	0.139813656	0.157570143	0.118007455	0.179284922	0.067742766
fries#n	0	0.928752593	0	0	0	0.071247407	0	0
frieze#n	0.092217307	0.191254162	0	0.15616452	0.224592476	0.116387128	0.210862159	0.008522248
frigate#n	0.068550978	0.051970202	0.365374311	0.162002008	0.122035309	0.093911069	0.078963999	0.057192124
fright#n	0.157303636	0.14180238	0.00918786	0.02227867	0.19580041	0.303498637	0.092847366	0.07728104
frighten#v	0.221277928	0.150206587	0.06458087	0.072950227	0.058577797	0.114263294	0.24960829	0.068535007
frightened#a	0.28012968	0.124470514	0.123191534	0.061923787	0.100519715	0.075275615	0.065390336	0.16909882
frightening#a	0.249085422	0.171891389	0.063476071	0.000977592	0.017494056	0.157408294	0.092437272	0.247229905
frighteningly#r	0.166228982	0.543199693	0	0.052518449	0	0.066672773	0.107371667	0.064008436
frightful#a	0	0.422070647	0	0.094982435	0	0.189803884	0.080911428	0.212231606
frightfully#r	0.02563712	0.659041485	0.057900403	0.080998016	0.022299441	0.058269149	0.066238758	0.029615629
frigid#a	0.341626922	0.38547868	0.0219815	0.062730722	0	0.094862163	0	0.093320013
frill#n	0.009827278	0.378937895	0.001849543	0.155241708	0	0.206278248	0.245973273	0.001892055
frilly#a	0	0	0	0	0	0	1	0
fringe#n	0.092904062	0.118131622	0.112760453	0.129788397	0.251222367	0.112718115	0.106546902	0.075928082
fringe#v	0	0.160443676	0	0.025155011	0.103880817	0.157011658	0.356783949	0.196724889
fringed#a	0.111568969	0.188367786	0	0	0.194087761	0.426981869	0.036032664	0.042960951
frisbee#n	0	0.361390045	0	0.018282796	0.251670446	0.143129688	0.179104719	0.046422306
frisk#v	0	0	0.139106099	0	0.131875822	0.274916442	0.06732806	0.386773577
frisky#a	0	0.55617469	0	0	0	0.064734369	0.37909094	0
frisson#n	0.110624568	0.024099781	0	0.017475384	0.144333646	0.066555603	0.509119122	0.127791896
fritter#n	0	0	0	0	0	0	0	1
fritter#v	0	0.104513196	0.054174134	0	0.125185955	0.468223274	0.247903442	0
frivolity#n	0.289239646	0.381887453	0	0	0	0.105464649	0.189658207	0.033750045
frivolous#a	0.176924665	0.127335936	0.20570828	0.067077177	0.161870495	0.039949374	0.093963794	0.127170279
frock#n	0	0.355570443	0.016554699	0.03087826	0.306037685	0.175748034	0.115210879	0
frog#n	0.025400488	0.046914852	0.029306533	0.017794654	0.091256239	0.183160371	0.271069575	0.335097288
frolic#n	0	0.079807745	0	0.17195863	0.186635427	0.186117687	0.206204566	0.169275945
frolic#v	0	0	0	0.413114789	0.081238575	0.324661976	0.18098466	0
front#a	0.131953815	0.16413894	0.143785936	0.093218528	0.111670909	0.122267206	0.110482612	0.122482054
front#n	0.149311245	0.118460264	0.127320168	0.104500905	0.126970708	0.131912633	0.09590122	0.145622857
front#v	0.034995031	0.003049495	0.111526981	0.032431941	0.073053724	0.205551693	0.175559365	0.363831769
front-runner#n	0.149476572	0.098678082	0	0.080140558	0.270539007	0.188540794	0.185299603	0.027325383
frontage#n	0	0	0	0	0	0	0	1
frontal#a	0.335131196	0.217566804	0.047935753	0.059293629	0.14283534	0.052870983	0.041129309	0.103236985
frontbencher#n	0	0	0	0	0	1	0	0
frontier#n	0.221550135	0.14364124	0.088651104	0.128732943	0.098238511	0.082712056	0.144116122	0.09235789
frost#n	0.143972118	0.081204267	0.034519905	0.076641817	0.298489816	0.180224808	0.092676897	0.092270374
frost#v	0.114852077	0.125103762	0.091266427	0.016127293	0.32744857	0.262746891	0.032971544	0.029483434
frostbite#n	0	0	0	0	0	0	0.456146538	0.543853462
frosted#a	0	0	0.038261646	0	0.32418933	0.214421784	0.42312724	0
frosting#n	0	0	0	0.021760669	0.589104856	0.349921978	0.025951762	0.013260734
frosty#a	0.170652583	0.211165378	0.196560115	0.144494996	0.029687088	0.05110712	0.113535857	0.082796863
froth#n	0	0.267926451	0.076003408	0.005799418	0.263443786	0.123934202	0.029641641	0.233251093
frothy#a	0.009017583	0.407305996	0.101829244	0.028490188	0.141184625	0.086804688	0.098049016	0.127318661
frown#n	0.046218792	0.28510759	0.030216213	0.178302784	0.076171451	0.094966048	0.128843287	0.160173835
frown#v	0.021131456	0.136518461	0.108888755	0.190619315	0.095704665	0.141260241	0.202622435	0.103254672
frowning#a	0	0	0	0	0	0.292770794	0.707229206	0
frozen#a	0.193481073	0.298509646	0.114651937	0.027107976	0.055226612	0.135418642	0.146034515	0.0295696
frs#n	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
frugal#a	0.061931638	0.045381946	0.067815811	0.234800468	0.186092219	0.144900917	0.253657113	0.005419889
frugality#n	0.050503394	0.083128219	0.00633666	0.014183166	0	0.047264941	0.195728814	0.602854805
frugally#r	0	0.053413257	0.092288726	0	0.106630707	0	0.03959228	0.708075031
fruit#n	0.084560335	0.181353048	0.07567359	0.083304846	0.125346658	0.163126376	0.177719907	0.10891524
fruit#v	0.027496573	0.069885468	0.091424859	0.159266764	0.023916813	0.149498788	0.273811705	0.20469903
fruitcake#n	0	0.879371132	0	0.083485319	0	0.004263787	0.020599561	0.012280201
fruitful#a	0.012069423	0.135512539	0.013978619	0.103250219	0.245494343	0.198974404	0.21528837	0.075432082
fruition#n	0.062777185	0.204422216	0.103225604	0.133617504	0.15088021	0.175371601	0.060290605	0.109415075
fruitless#a	0.195519631	0.104119495	0.147191072	0.070352069	0.023620148	0.109644117	0.047359225	0.302194243
fruity#a	0.080945045	0.376538585	0	0.129373387	0.053840544	0.176336265	0.17838252	0.004583654
frumpy#a	0.094925073	0.537669993	0	0.074976661	0.082566842	0.041246283	0.168615147	0
frustrate#v	0.082400188	0.121551484	0.181313085	0.114381436	0.124283275	0.116231295	0.144314689	0.115524547
frustrated#a	0.095993779	0.09652616	0.204537219	0.125675071	0.152545134	0.103825994	0.092728682	0.12816796
frustrating#a	0.019191446	0.158873988	0.082202445	0.11666727	0.197437002	0.125283381	0.229758248	0.070586221
frustration#n	0.094734604	0.140503917	0.127741204	0.132559965	0.108498299	0.110358984	0.140961877	0.14464115
fry#n	0.070385048	0.338337499	0.060186623	0.0865328	0.055898044	0.120185195	0.206315577	0.062159214
fry#v	0.135012338	0.318895645	0.001783157	0.002993393	0.123615972	0.131421742	0.195070564	0.091207189
frye#n	0	0.078876123	0	0.122561034	0.798562843	0	0	0
fryer#n	0.663440072	0.038541796	0	0	0	0.088699714	0.062851562	0.146466857
frying#n	0	0.383603315	0.042487125	0.09272028	0.029453861	0.185618763	0.266116656	0
fsb#n	0	0.223438425	0.57909353	0	0	0	0	0.197468045
ft#n	0.076205018	0.168467551	0.09933538	0.094170132	0.182852244	0.104844702	0.091413815	0.18271116
ftc#n	0.432496263	0.060570108	0.063955532	0.204964555	0.15208819	0.040476311	0.013568948	0.031880094
ftp#n	0.508393685	0.077467678	0.156856103	0.049152117	0	0.154883671	0.045758543	0.007488202
fuchs#n	0.163944461	0	0	0	0	0.26789675	0	0.568158789
fuchsia#n	0	0.177456884	0	0	0.238585443	0.197808882	0.322136153	0.064012639
fuck#n	0.484794128	0.121455365	0.117700462	0.160824347	0.008433582	0.061898659	0.038359805	0.00653365
fuck#v	0.05063274	0.213990588	0.247762677	0.111978493	0	0.015569684	0.206041608	0.154024211
fucking#a	0.070168448	0.205670693	0.412989239	0.084645451	0.088775659	0.063110472	0.020601657	0.054038382
fucking#r	0	0.574301905	0	0	0	0	0.425698095	0
fudge#n	0.301426963	0.021107077	0.184372679	0.006802354	0.028091185	0.236761176	0.001738389	0.219700177
fudge#v	0	0.276813879	0.037200004	0.211132979	0.065494873	0.210779278	0.117032442	0.081546546
fuego#n	0.075072834	0.228966719	0	0.031624721	0.108831922	0.026765297	0.307112937	0.22162557
fuel#n	0.227638829	0.088342348	0.08978656	0.095332238	0.09584244	0.106309138	0.085198132	0.211550313
fuel#v	0.157182612	0.138632249	0.1250854	0.116960636	0.127292811	0.105282583	0.121800455	0.107763254
fueled#a	0.138397467	0.119372119	0.100739009	0.085669021	0.151854056	0.139167265	0.15496069	0.109840374
fueling#n	0.368527336	0.089497375	0.26265336	0.028630984	0	0.081579637	0.100484727	0.068626581
fuentes#n	0.077040988	0.131923497	0.085291162	0.332711241	0.123428487	0.093382723	0.113795812	0.04242609
fugitive#a	0.065682533	0.087654302	0.368054499	0.082223975	0.133306528	0.110017716	0.038690445	0.114370003
fugitive#n	0.065629234	0.084119029	0.344889603	0.108304758	0.063181466	0.121904649	0.099599792	0.11237147
fugu#n	1	0	0	0	0	0	0	0
fugue#n	0	0.357452695	0.384214277	0.014065026	0.030424594	0.213843409	0	0
fuji#n	0.244193727	0.085116939	0.042019177	0.065026986	0.069789331	0.221772405	0.079992224	0.192089211
fukuoka#n	0.127930573	0.155328402	0.064205789	0.07436992	0	0.225771333	0.069963215	0.282430768
fulbright#n	0	0	0	0	0	0.15947717	0.84052283	0
fulcrum#n	0	0.672346307	0	0.021668265	0	0.206310835	0.099674593	0
fulfil#v	0.018981431	0.108065051	0.188146387	0.007196401	0.208029164	0.144144408	0.192900183	0.132536976
fulfill#v	0.057177767	0.097579499	0.095847336	0.154437822	0.145693821	0.124930375	0.226061137	0.098272243
fulfilled#a	0	0.086485152	0.149431152	0.139897463	0.27890142	0.1939326	0.145472756	0.005879456
fulfillment#n	0.109630292	0.127458175	0.08821646	0.133598456	0.086600268	0.102974326	0.332568601	0.018953422
fulfilment#n	0	0.274532632	0	0	0.182686287	0.29611952	0.246661561	0
full#a	0.116419221	0.11838444	0.121073144	0.109721867	0.136132219	0.140333093	0.142281822	0.115654193
full#r	0.218244923	0.101907964	0.100439465	0.110323817	0.110317328	0.142259511	0.142300038	0.074206954
full#v	0.021227574	0.08456172	0.14154193	0.172456663	0.044841072	0.180419243	0.297734298	0.0572175
full-blooded#a	0.054213929	0.345132322	0.006802221	0.100867066	0.094311709	0.157850137	0.1468819	0.093940716
full-blown#a	0.125318463	0.138476683	0.152992255	0.070454755	0.082063349	0.119130081	0.11157073	0.199993684
