Lemma#PoS	AFRAID	AMUSED	ANGRY	ANNOYED	DONT_CARE	HAPPY	INSPIRED	SAD
pacifist#n	0.22926333	0.084461999	0.021227294	0.129789639	0	0.319794285	0	0.215463453
pacify#v	0.003468191	0.213294138	0.310701731	0.075457544	0.093764453	0.089673869	0.101974426	0.111665647
pacing#n	0.095391077	0.317171357	0.039995554	0.091160834	0.147325065	0.282824895	0.026131218	0
pack#n	0.110610485	0.116956098	0.148609792	0.074234517	0.12713442	0.165198876	0.155930184	0.101325629
pack#v	0.258177055	0.109575938	0.062710648	0.084349053	0.091225202	0.101866799	0.09032833	0.201766975
packable#a	0	0.239483641	0	0	0	0.298486066	0.462030293	0
package#n	0.150285511	0.136090753	0.143744442	0.115732809	0.101961118	0.138922358	0.101026117	0.112236891
package#v	0.168424304	0.205081692	0.055640615	0.089783589	0.149281506	0.127006226	0.136902932	0.067879136
packaged#a	0.012904109	0.061173985	0.013526081	0.071621948	0.033337853	0.462666263	0.339700451	0.00506931
packaging#n	0.13573869	0.121628771	0.078026184	0.115036856	0.109037793	0.183872749	0.141785445	0.114873512
packed#a	0.086908687	0.164299603	0.114136679	0.041916426	0.134284707	0.126005979	0.181499202	0.150948717
packer#n	0.406128878	0.25428844	0.052779226	0.03826417	0.094772185	0.08346541	0.037376941	0.032924751
packet#n	0.221195269	0.135568634	0.032550163	0.057736637	0.081733644	0.226572423	0.091897739	0.152745491
packing#n	0.294619868	0.098158919	0.056856901	0.032169282	0.084180129	0.070353221	0.049363822	0.314297859
pact#n	0.229360844	0.143905733	0.111841163	0.104550058	0.067022093	0.157517503	0.08104945	0.104753156
pad#n	0.082600998	0.191909184	0.061292987	0.1751134	0.135452763	0.128017933	0.089776574	0.13583616
pad#v	0.216829574	0.134045426	0.092868191	0.027454775	0.040960157	0.116595442	0.080378059	0.290868377
padded#a	0	0.109634417	0	0.70421667	0.050476107	0.033562036	0.10211077	0
padding#n	0.108920194	0.087829301	0.125910102	0.229046711	0.081382176	0.096421444	0.205393968	0.065096103
paddle#n	0.001571573	0.190275867	0.004258107	0.01068936	0.085329959	0.404797466	0.293813122	0.009264546
paddle#v	0	0.042208476	0.020234696	0	0.051220344	0.321610939	0.268468303	0.296257242
paddler#n	0	0.059689952	0	0	0	0.489127722	0.010079648	0.441102678
paddock#n	0.100821563	0.090466521	0.054493788	0	0.55489465	0.013934913	0.100705421	0.084683143
paddy#n	0.111857025	0.118520467	0.020872893	0.025667089	0.093384484	0.211467063	0.113419391	0.304811587
padlock#n	0.009397553	0.012629207	0.376940617	0.247500899	0.009878786	0.186739418	0.0048238	0.15208972
padlock#v	0.123432381	0.14495922	0.235026496	0.290830431	0.03354698	0.081019388	0.003491973	0.087693131
padova#n	0	0.037266264	0.012462016	0.16608421	0.077883607	0.057956947	0.648346957	0
padre#n	0.116645498	0.138916447	0.198813736	0.263201315	0.056187059	0.125957979	0.078703303	0.021574663
padrone#n	0	1	0	0	0	0	0	0
padua#n	0.030952034	0.074194534	0.014353443	0.305353579	0.089454476	0.171226168	0.301229587	0.01323618
paean#n	0.020725748	0.417706309	0	0.047931066	0	0.022916646	0.49072023	0
paediatric#a	0	0	0	0	0	0	0	1
paediatrics#n	0	0	0	0	0	0.400237029	0.599762971	0
paedophile#n	0	0	0	0.829551035	0	0	0	0.170448965
paedophilia#n	0.174945678	0.052768975	0.566563564	0.022295184	0.078342047	0.010483508	0.018059516	0.076541526
paella#n	0.012560076	0.285212607	0.065827329	0.213494389	0	0.407581946	0.007922415	0.007401238
pagan#a	0.002967165	0.149938716	0.034389203	0.031969185	0.097192355	0.439806493	0.028770741	0.214966141
pagan#n	0	0.116085006	0.158180298	0.031023226	0.192538324	0.441990315	0.047008125	0.013174706
paganini#n	0	0	0	0	0	0.400237029	0.599762971	0
paganism#n	0.798824502	0.034348797	0.047847285	0.043985442	0	0.005257544	0	0.06973643
page#n	0.082029525	0.162957382	0.086528236	0.128394424	0.188321231	0.135717233	0.119869796	0.096182175
page#v	0.070841095	0.186674744	0.136983537	0.020336147	0.139142241	0.159995413	0.276854481	0.009172344
pageant#n	0.036591084	0.181087395	0.028089915	0.133873861	0.191005791	0.219131834	0.175689517	0.034530603
pageantry#n	0.011998721	0.083925573	0.035478403	0.111071926	0.177692652	0.07874372	0.43130355	0.069785456
paging#n	0	0	0	0	0	0.567984268	0.432015732	0
pagoda#n	0	0	0	0.043535563	0.136550778	0.273688527	0.219439364	0.326785768
paid#a	0.050208747	0.159745605	0.148552546	0.258987288	0.105498232	0.112300923	0.102439489	0.06226717
paid-up#a	0.009717874	0.02762342	0	0.087927775	0	0.62371796	0.242423338	0.008589634
paige#n	0.101511411	0.114206132	0.117720172	0.086278146	0.120736876	0.079699649	0.264214176	0.115633437
pail#n	0	0.011287327	0.284647411	0.024282748	0.008611722	0.191256662	0.475985668	0.003928462
pain#n	0.071507535	0.143004737	0.070285208	0.109835125	0.134206958	0.121289749	0.202368913	0.147501775
pain#v	0.013478347	0.133426892	0.218099266	0.078116656	0.250524656	0.087698671	0.114072131	0.104583382
pain-free#a	0	0	0	0	0	0.260260743	0	0.739739257
pained#a	0	0.015187494	0.014103946	0.023338062	0.109489951	0.042247279	0.769203857	0.026429412
painful#a	0.053966929	0.141779789	0.107167869	0.110440714	0.151552878	0.097467091	0.181867295	0.155757435
painfully#r	0.102445037	0.150045839	0.115066715	0.128591895	0.120898885	0.110658022	0.136416646	0.13587696
painkiller#n	0	0.026954742	0.086999421	0.459540296	0.025706567	0.097574048	0.092721805	0.210503123
painless#a	0	0.192289046	0.002427859	0.086637148	0.2150413	0.12816946	0.286877747	0.08855744
pains#n	0	0.316602658	0	0.185671695	0.153466882	0.012315362	0	0.331943404
painstaking#a	0	0.062024794	0.053208979	0.023409772	0	0.302197925	0.071203833	0.487954696
painstakingly#r	0.076379951	0.099597818	0.108086787	0.145197254	0.078413621	0.205336329	0.236948091	0.050040151
paint#n	0.060985557	0.24033594	0.046261005	0.079824336	0.081061733	0.165358343	0.215757647	0.110415439
paint#v	0.070508431	0.207663988	0.067246972	0.119386085	0.109036385	0.100076159	0.244733196	0.081348785
paintball#n	0	0.31902084	0.035551245	0.039218205	0	0.109380138	0.463519799	0.033309774
paintbrush#n	0	0.143772906	0.019415047	0.019275864	0	0.112377408	0.650085731	0.055073045
painted#a	0.023312479	0.133182995	0.093104781	0.009794178	0.112338928	0.160491059	0.385662922	0.082112658
painter#n	0.014579635	0.173229708	0.005325448	0.034289332	0.048952312	0.24787592	0.289431538	0.186316106
painterly#a	0	0	0	0	0	0.247374823	0.752625177	0
painting#n	0.04000381	0.142292495	0.09189811	0.105735451	0.10639232	0.165548498	0.310915671	0.037213645
pair#n	0.046049897	0.18326317	0.107900486	0.119330308	0.178635682	0.139147648	0.117643946	0.108028862
pair#v	0.042058867	0.247996633	0.031561655	0.108047503	0.176298156	0.177331121	0.111455999	0.105250066
paired#a	0.528598461	0.238657645	0.22163067	0.011113224	0	0	0	0
pairing#n	0.071388617	0.123314635	0.107671986	0.057526838	0.29637633	0.248618455	0.094595065	0.000508075
paisley#n	0	0.616701424	0	0	0	0.383298576	0	0
pajama#n	0.005092318	0.180673014	0.002575039	0.224323746	0.163155081	0.055478086	0.162973879	0.205728837
pakistan#n	0.13947297	0.125490337	0.173787838	0.079863436	0.166831741	0.095464611	0.054426082	0.164662984
pakistani#a	0.115484116	0.117658497	0.211393966	0.088462206	0.080823911	0.118752146	0.095009908	0.17241525
pakistani#n	0	0.186209991	0.078207604	0.268911576	0.062887887	0.067897842	0.057045501	0.278839598
pal#n	0.125543114	0.113938096	0.127848202	0.113213889	0.156341678	0.222505896	0.067608019	0.073001105
pal#v	0.117417972	0.081289212	0.157231422	0.095622771	0.208615108	0.200065686	0.019275217	0.120482613
palace#n	0.06329849	0.109653605	0.166677601	0.148565406	0.180061005	0.12911325	0.094628083	0.108002561
palaeontologist#n	0	1	0	0	0	0	0	0
palatable#a	0.102805122	0.11366914	0.155754768	0.080995223	0.115470639	0.122010299	0.194374024	0.114920787
palate#n	0.030913986	0.252215513	0	0.005542609	0.11503787	0.374166338	0.192277148	0.029846535
palatial#a	0.030781547	0.100169506	0.047322299	0.023198161	0.337535475	0.191807998	0.058778369	0.210406646
palau#n	0.342655108	0.0268904	0.053193316	0.078831894	0.145942616	0.07994123	0.066360424	0.206185013
pale#a	0.139408342	0.147645491	0.091623473	0.065645086	0.134220059	0.094847401	0.120790197	0.205819951
pale#n	0.263679988	0.174833488	0.024940429	0.00240327	0.289896876	0.062861819	0.073004861	0.108379269
pale#v	0.277053458	0.140172653	0.055204155	0.062531409	0.16892325	0.095142017	0.173493726	0.027479332
paleness#n	0	0	0	0	1	0	0	0
paleontologist#n	0	1	0	0	0	0	0	0
palermo#n	0	0.031960684	0.008904137	0.039290244	0.018288421	0.106096377	0.490428398	0.305031739
palestine#n	0.067691176	0.064367134	0.101972843	0.13837595	0.130622368	0.173579805	0.231859836	0.091530888
palestinian#a	0.15743734	0.051420999	0.155840283	0.114625937	0.116432281	0.140260037	0.100243566	0.163739557
palestinian#n	0	0	1	0	0	0	0	0
palestrina#n	0	0	0	0	0	1	0	0
palette#n	0.013537281	0.196020507	0.058370929	0.117794114	0.428708983	0.119091752	0.046701436	0.019774997
palfrey#n	0	1	0	0	0	0	0	0
pali#n	0.0917642	0	0.682929079	0	0	0	0	0.225306721
palimpsest#n	0	0	0	0	0	1	0	0
palindrome#n	0	0.71471415	0	0	0	0	0.28528585	0
pall#n	0.22569309	0.239901529	0.078408373	0.020889265	0.077384025	0.061619653	0.031582917	0.264521148
pall#v	0	0	0	0	0	1	0	0
palladium#n	0.017615392	0.118433676	0.032454589	0.650541603	0.064895328	0.055232898	0.060665582	0.000160933
pallbearer#n	0	0	0.018789767	0.036328343	0	0.060958793	0.444480217	0.439442881
pallet#n	0	0	0	0	0.609072113	0.09775325	0	0.293174637
palliative#a	0	0	0	0	0	1	0	0
palliative#n	0	0.006135523	0.005697786	0.763686839	0.01170282	0.071348191	0.141428841	0
pallium#n	0	0.169079111	0.013927337	0.009434628	0.056743762	0.245070306	0.502482548	0.003262308
palm#n	0.076984755	0.126550526	0.107466782	0.101080914	0.090742543	0.157333927	0.208349499	0.131491055
palm#v	0.064547129	0.170240709	0.03651329	0.033757977	0.046979938	0.253774853	0.3868952	0.007290904
palmer#n	0.00116385	0.182266498	0.011254068	0.143047465	0.0508698	0.180158072	0.381137601	0.050102645
palmyra#n	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
palpable#a	0.04029195	0.212366187	0.037678123	0.071734812	0.057333108	0.234451581	0.244257782	0.101886457
palpably#r	0	0.065832254	0.435767606	0.198932402	0.127755607	0.040554964	0.024272234	0.106884934
palpitation#n	0.254898568	0.188365013	0	0.030238707	0.030285114	0	0	0.496212598
palsied#a	0	0.057009258	0.688245296	0.146006708	0.108738738	0	0	0
palsy#n	0	0.112518563	0	0.269866812	0	0.039821579	0.453787777	0.124005269
paltry#a	0.135615939	0.203233338	0.039011927	0.057143536	0.116289295	0.157537538	0.008431067	0.282737359
pamper#v	0.147320528	0.113034556	0.052066594	0.092057845	0.057613632	0.230329257	0.269610304	0.037967284
pampering#a	0	1	0	0	0	0	0	0
pamphlet#n	0.256574213	0.097445629	0.19145627	0.036760917	0.036164062	0.144288851	0.117341706	0.119968353
pamphleteer#n	0	0.121698662	0.003897107	0.019345846	0	0.364875402	0.211060131	0.279122852
pan#n	0.053307842	0.21645707	0.049486052	0.10798191	0.164227628	0.188845965	0.147820423	0.07187311
pan#v	0.111319407	0.454890393	0.023254066	0.043305583	0.119948891	0.071812176	0.095958673	0.07951081
panacea#n	0.188764503	0.027068161	0.135471746	0.120532052	0.052803269	0.112178424	0.258203965	0.104977881
panache#n	0.146788986	0.076312169	0.012787395	0.412615033	0.076072605	0.188306628	0.087117185	0
panama#n	0.414601853	0.043745725	0.149214117	0.021652902	0.046803504	0.071651954	0.099883985	0.152445961
panamanian#a	0	0.030354343	0.901393463	0.039980914	0	0	0.02827128	0
pancake#n	0.066082186	0.232448321	0.003002224	0.043227044	0.353936661	0.180288462	0.058306498	0.062708604
pancreas#n	0	0	0	0	0	0.325939631	0.674060369	0
pancreatic#a	0	0.033337821	0	0.052781393	0.056287277	0.229601688	0.627991821	0
pancreatitis#n	0	0	0	0	0	0.118360656	0.881639344	0
panda#n	0.09469592	0.038193727	0.014280126	0.091073301	0.31175368	0.235968575	0.176833885	0.037200786
pandemic#a	0.729989385	0.002454186	0.031643344	0.141942001	0.003276758	0.012690983	0.045250927	0.032752417
pandemic#n	0.769691116	0.063004292	0.004346112	0.011909654	0.037911865	0.022561736	0.030685852	0.059889373
pandemonium#n	0	0.041366045	0.228970536	0.117885397	0.103497922	0.13949424	0.169636253	0.199149607
pander#n	0	0.021394537	0.031221377	0.206650379	0	0.270329512	0.465085485	0.005318709
pander#v	0.184445432	0.257616825	0.073346258	0.060581426	0.023527986	0.097978332	0.175341622	0.127162121
pandora#n	0.150314945	0.089388647	0.112636725	0.071346126	0.270235087	0.071140205	0.190472369	0.044465897
pane#n	0	0.113292841	0	0	0	0.474362066	0.412345093	0
panel#n	0.097420649	0.103813416	0.183394593	0.153640302	0.151920484	0.124600487	0.094628098	0.090581971
panel#v	0.005522491	0.524698464	0.150061688	0.00167505	0.020608456	0.130393688	0.074011077	0.093029087
panelist#n	0.131576801	0.07699501	0.115983051	0.129469849	0.052821667	0.172034471	0.311704612	0.009414539
panellist#n	0	0	0	0.448315612	0	0	0.551684388	0
pang#n	0.025413911	0.1778432	0.154233949	0.153491006	0.082607715	0.095137229	0.161290308	0.149982681
panga#n	0.006801294	0	0.039923036	0	0.01757119	0.930172631	0.002859997	0.002671852
pangaea#n	0	1	0	0	0	0	0	0
pangea#n	0	0.262236506	0.187541575	0	0	0.398623124	0.151598794	0
pangolin#n	0.017533113	0.019166639	0.715752326	0.009739653	0.001117127	0.183942993	0.00809062	0.044657529
panhandle#n	0	0.154627614	0.143595742	0.021600959	0	0.142006983	0	0.538168702
panic#n	0.311128048	0.057221879	0.05480217	0.068230255	0.098664596	0.063073231	0.099697234	0.247182587
panic#v	0.396147556	0.044294067	0.012979483	0.019782608	0.266453493	0.06588215	0.100255043	0.094205601
panic-stricken#a	0.45326865	0	0	0	0	0	0.190603019	0.356128332
panicked#a	0.350114075	0.100618405	0.036726901	0.022165091	0.018149464	0.054898835	0.088630554	0.328696675
panicky#a	0.026174678	0.017273812	0.032841735	0.027799802	0.016473925	0.022125617	0.644297073	0.213013358
panjabi#n	0	0	0	0	0	1	0	0
panoply#n	0.520581911	0	0.036117696	0.005586943	0	0.181143947	0.225283439	0.031286064
panopticon#n	0	0	0	0	0.237524437	0.245999765	0.516475798	0
panorama#n	0.130238045	0.142683782	0.214361254	0.083980595	0.055409284	0.151393224	0.056662552	0.165271264
panoramic#a	0.001837634	0.133722419	0.03303256	0.210185748	0.036413764	0.353817357	0.215422951	0.015567566
pant#n	0.37671832	0.170085071	0	0	0	0.157213053	0	0.295983556
pant#v	0	0.235918004	0	0.023227407	0.169540574	0.14255511	0.280074828	0.148684076
pantheon#n	0.145280706	0.124001223	0.000836103	0.001383515	0.200480074	0.158170769	0.228820713	0.141026897
panther#n	0.022443115	0.225519337	0.018531875	0.004631562	0.437638761	0.130486228	0.074205686	0.086543435
panto#n	0	0.17110452	0.047669132	0.210344004	0.097908779	0.361419818	0.111553746	0
pantry#n	0.01273173	0.10575886	0.01902118	0.021535322	0.303909418	0.165918386	0.173849807	0.197275297
pants#n	0	0.713759365	0	0	0	0.286240635	0	0
pantsuit#n	0	0.343951416	0	0	0.656048584	0	0	0
panty#n	0.042893063	0.305325925	0	0.052960054	0.283299538	0.167862215	0.085347496	0.062311708
pap#n	0.09515574	0.040683275	0.017827702	0.073360394	0.200850847	0.394596976	0.136830372	0.040694693
papa#n	0.0155109	0.083783999	0.04145704	0.08296065	0.108430314	0.140402473	0.364154456	0.163300169
papacy#n	0.025009994	0.111076939	0.021116203	0.174111458	0.231397371	0.105289206	0.281534772	0.050464057
papal#a	0.041896563	0.148829836	0.032591159	0.132677003	0.199807221	0.127658202	0.2489341	0.067605916
paparazzo#n	0	0.308817642	0.309544951	0	0	0.062264832	0	0.319372575
papaya#n	0.135015889	0.153510837	0.156283183	0.144242991	0.100610449	0.138578638	0.141678019	0.030079994
papeete#n	0	0.718959836	0	0	0.159989072	0.121051092	0	0
paper#n	0.096087981	0.162182258	0.128382085	0.145532871	0.119455788	0.11802674	0.13180474	0.098527538
paper#v	0	0	0	0	0	1	0	0
paperback#a	0	0	0	0	0	0.607575088	0.202885898	0.189539014
paperback#n	0.008158407	0.290857815	0.00615718	0.026585395	0.025481186	0.373682019	0.24169635	0.027381648
paperboy#n	0	0.029404014	0	0.002053821	0.344626139	0.311092722	0.076955518	0.235867786
paperclip#n	0	0	0	0	0.380895495	0.061131961	0.557972544	0
papers#n	0	0.299032421	0.135991544	0.058843402	0	0.03193036	0.026707047	0.447495225
paperwork#n	0.095680262	0.254960913	0.038881187	0.070315404	0.321836009	0.085147777	0.053603586	0.079574862
papery#a	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
papier-mache#n	0	0.306740964	0	0.014283561	0.585073837	0.093901638	0	0
papilloma#n	0.633013395	0	0	0.013308438	0	0.087491074	0.266187093	0
papillon#n	0	0.447896397	0.207970666	0.344132937	0	0	0	0
papio#n	0.094016299	0	0.091977987	0	0.188915804	0.225235108	0.276742133	0.123112668
paprika#n	0	0	0	0	0	0.496487469	0.503512531	0
papua#n	0.529241361	0.040272325	0.039620841	0.047089366	0.087428143	0.067843458	0.066591821	0.121912685
par#n	0.306487819	0.093883278	0.084528852	0.110008841	0.06681314	0.136955717	0.070723509	0.130598843
par#v	0.500746873	0.022125979	0.001007775	0.005002751	0.001379928	0.044036041	0.229771784	0.195928869
para#n	0.058944084	0.094891314	0.14528892	0.208448443	0.115926274	0.104051577	0.188224656	0.084224731
parable#n	0	0.205432135	0.012137922	0.175306622	0.371260945	0.143826839	0.071571435	0.020464102
parachute#n	0.110811626	0.233377914	0.022609944	0.040071766	0.132866253	0.0945368	0.189507685	0.176218013
parachute#v	0.086054861	0.576530128	0	0	0.133749603	0.203665407	0	0
parachuting#n	0	0.870560798	0	0	0	0.129439202	0	0
parachutist#n	0	0.244373751	0.680816887	0	0	0.074809361	0	0
parade#n	0.045365853	0.259043318	0.051062531	0.062610065	0.123104069	0.268266096	0.136346065	0.054202003
parade#v	0.051220412	0.174526196	0.133750075	0.099299168	0.218801535	0.158076898	0.097461837	0.066863879
paradigm#n	0.042322816	0.166312407	0.063826878	0.080346081	0.089918678	0.155552187	0.285471882	0.11624907
paradise#n	0.034483124	0.101394802	0.154904878	0.126633343	0.074437176	0.152130971	0.186074241	0.169941465
paradox#n	0.027078247	0.183976919	0.027969931	0.171498168	0.045386134	0.053445082	0.378309368	0.11233615
paradoxical#a	0	0.133732141	0.067740574	0	0	0.066991084	0.668066602	0.063469599
paraffin#n	0.016391545	0.012264392	0.402239989	0.300974538	0.164231353	0.03979727	0	0.064100912
paragliding#n	0	0.201275633	0	0	0	0.223356911	0.575367456	0
paragon#n	0.061391442	0.258285686	0.014786819	0.180806651	0.105736806	0.110762404	0.252970389	0.015259802
paragraph#n	0.069095	0.082636627	0.325386557	0.132570259	0.064617154	0.110228526	0.118873141	0.096592734
paragraph#v	0.030828088	0	0.008843828	0	0.043315471	0.124289508	0.78889869	0.003824416
paraguay#n	0.066369954	0.035724549	0.042920374	0.051429369	0.103963006	0.315651088	0.147360749	0.23658091
paraguayan#a	0.156159679	0	0.065474603	0	0	0.104754259	0.131332737	0.542278722
parakeet#n	0	0	0	0	0	1	0	0
paralegal#n	0.05646842	0.025495005	0.026817611	0.075471073	0.048628849	0.111225271	0.630766983	0.025126788
parallax#n	0	0	0	0	0	0.668770026	0.331229974	0
parallel#a	0.060311762	0.149134722	0.20615885	0.130079953	0.105269406	0.126510144	0.127858598	0.094676565
parallel#n	0.160142024	0.241370868	0.072264265	0.225903789	0.079419053	0.084309893	0.054921971	0.081668137
parallel#v	0.012872754	0.270669458	0.094369731	0.274034241	0.076244915	0.164253161	0.101797581	0.005758159
parallelism#n	0	0.000432223	0.040665477	0.049583118	0.000824418	0.068833285	0.047913999	0.79174748
paralyse#v	0.242096211	0.109998113	0.066130115	0.092238317	0.110002247	0.065716266	0.033425831	0.2803929
paralysis#n	0.136891538	0.059462668	0.141350367	0.348598637	0.024399811	0.07011447	0.076214179	0.142968331
paralytic#a	0.450185377	0	0	0.013749585	0	0	0.008333656	0.527731383
paralyze#v	0.176811049	0.064641536	0.127234415	0.081946998	0.070182616	0.082769777	0.186404896	0.210008715
paralyzed#a	0.085640621	0.109238225	0.025658138	0.047303827	0.035677797	0.097255265	0.474964006	0.124262122
paramedic#n	0.015718196	0.001155049	0.113289029	0.046993613	0.340795745	0.013756045	0.079536605	0.388755717
paramedical#a	0	0	0.23049803	0	0	0.075982591	0.693519379	0
parameter#n	0.039550287	0.180033392	0.125490444	0.141938092	0.169081642	0.128910806	0.129261737	0.0857336
paramilitary#a	0.072308914	0.071102414	0.339725798	0.063424655	0.148939096	0.092082921	0.038654787	0.173761415
paramilitary#n	0	0	0.581215499	0.148969553	0	0.063308898	0.012151796	0.194354254
paramount#a	0.076226313	0.134478153	0.072225829	0.119900765	0.346386854	0.102564896	0.076826078	0.071391113
paramour#n	0.148149545	0.121368399	0.005310617	0	0.010907604	0.218334134	0.325749835	0.170179866
parana#n	0	0	0	0	0	0	0	1
parang#n	0.115627259	0.109358324	0.161329516	0.214174717	0.07501501	0.071650786	0.15351031	0.099334078
paranoia#n	0.015653702	0.135043813	0.076297419	0.337364944	0.043370947	0.042244977	0.303110344	0.046913855
paranoid#a	0.165153445	0.029070325	0.133126664	0.366452846	0.187386231	0.040468867	0.054698771	0.023642851
paranoid#n	0	0.180229844	0.265311073	0.114901573	0	0.028774188	0.410783322	0
paranormal#a	0	0.597695766	0	0.047088092	0.065956758	0.158998778	0.106302327	0.023958278
parapet#n	0	0.658453014	0	0	0	0.133036287	0.208510699	0
paraphernalia#n	0.07077508	0.121836233	0.138010227	0.298905377	0.030751426	0.082825086	0.099928695	0.156967876
paraphrase#n	0	0.346305166	0.16017111	0.085995069	0.024182721	0.064746471	0.286137483	0.032461981
paraphrase#v	0.01976791	0.107834249	0.086920285	0.145403135	0.072538982	0.082937393	0.442984092	0.041613954
paraplegic#a	0	0	0	0	0	0	1	0
paraprofessional#n	0	0	0.121996102	0	0.115648031	0	0.762355868	0
parasailing#n	0	0	0	0	0	0.584598698	0	0.415401302
parasite#n	0.696612351	0.085145987	0.093807434	0.043133249	0.005956934	0.045172501	0.010891003	0.01928054
parasitic#a	0	0.417143851	0	0.350523832	0	0.075359864	0.156972453	0
parasitical#a	0	0.150205075	0	0.230814599	0.572998522	0.045981803	0	0
parasol#n	0	0.13903728	0.437013743	0.082174408	0.122399054	0.042563041	0	0.176812475
paratrooper#n	0	0.271496589	0.003202139	0.006623299	0.003288475	0.119901041	0.353551568	0.241936889
parcel#n	0.043207632	0.103241433	0.415799451	0.10298743	0.099070582	0.12225519	0.081281553	0.032156729
parcel#v	0	0.40565697	0	0.018231719	0.067890514	0.375617346	0.132603451	0
parch#v	0.902472505	0.049307594	0	0.002296035	0	0	0.045923866	0
parched#a	0.393941215	0	0	0	0	0.187160723	0	0.418898063
parchment#n	0	0.237204405	0.000472001	0.579351274	0.00976616	0.071645576	0.098464888	0.003095696
pardon#n	0.015387121	0.139339394	0.247611232	0.236232691	0.081570244	0.069458384	0.057343689	0.153057246
pardon#v	0.111632196	0.103860363	0.180196638	0.219897312	0.124748674	0.077195251	0.080351908	0.102117658
pare#v	0.07361999	0.217707303	0.095723417	0.048965075	0.115510797	0.15679289	0.254075293	0.037605235
parent#n	0.057402167	0.136405347	0.085897798	0.097246463	0.169916661	0.112673557	0.205587844	0.134870162
parent#v	0.06466718	0.162646141	0.05046021	0.084782859	0.110878783	0.128651532	0.332109413	0.065803882
parentage#n	0	0.062692068	0	0.100420251	0.11633712	0.106847331	0.310909135	0.302794095
parental#a	0.165520945	0.099410822	0.222724634	0.182201032	0.045746082	0.126137941	0.092280738	0.065977806
parenthesis#n	0.018291951	0.200657634	0.020451856	0.18239976	0.286564844	0.142163145	0.149470809	0
parenthetically#r	0	0	0.444491555	0.063178049	0	0	0.492330396	0
parenthood#n	0.059373758	0.081230702	0.160954812	0.151024629	0.120823132	0.225214149	0.167760283	0.033618535
parfait#n	0	0.13281638	0	0	0.299392699	0.140457179	0.427333743	0
pariah#n	0.077308122	0.125126148	0.053837722	0.051362051	0.046891826	0.234688415	0.263105252	0.147680464
parietal#a	0	0.233152093	0	0.195423394	0	0.035687055	0.434304121	0.101433337
paring#n	0.315298759	0	0	0	0	0.217652462	0.467048778	0
paris#n	0.121108998	0.217772989	0.050820765	0.116449682	0.184914144	0.108404683	0.103906039	0.0966227
parish#n	0.098345161	0.080261599	0.244934437	0.177966228	0.063856704	0.082211101	0.106571663	0.145853107
parishioner#n	0.011905172	0.048086533	0.402810604	0.195080232	0.075143266	0.093305725	0.043748038	0.129920429
parisian#a	0.019976737	0.265224408	0.047086272	0.046267634	0.293362757	0.264106867	0.05881281	0.005162514
parisian#n	0	0.009473948	0	0	0.584085814	0.109284012	0.171287665	0.125868562
parity#n	0.248088628	0.05832068	0.067189695	0.074830974	0.212812707	0.106869845	0.096338255	0.135549216
park#n	0.120015027	0.146921483	0.141013726	0.093407407	0.107402751	0.117845904	0.123163037	0.150230665
park#v	0.18023583	0.138048364	0.199566717	0.064576713	0.086282611	0.061884447	0.10060367	0.168801648
parka#n	0	0	0	0	0	0	1	0
parked#a	0.318588875	0.016786305	0.078285738	0.147709658	0.035371886	0.085583351	0.062457917	0.25521627
parker#n	0.026187609	0.325707732	0.02101126	0.060009944	0.221791608	0.183062102	0.106460013	0.055769733
parking#n	0.249745574	0.07575468	0.2057333	0.102649268	0.09537438	0.099668536	0.061675889	0.109398372
parkinson#n	0.04875588	0.206784053	0.012482121	0.037797081	0.2118433	0.05725354	0.265417972	0.159666053
parkland#n	0	0.943058599	0	0	0	0.056941401	0	0
parks#n	0.045373011	0.083535932	0.037761412	0.085566343	0.147762776	0.223777011	0.033579285	0.342644231
parkway#n	0	0.049562716	0.096020376	0.018187749	0.112579143	0.189235097	0.423850059	0.110564859
parlance#n	0.048027204	0.176028493	0.059457592	0.091099256	0.15022081	0.116929875	0.109684987	0.248551783
parlay#v	0	0.060081565	0.085834204	0.310585204	0.037506424	0.151999145	0.114730629	0.23926283
parliament#n	0.162021477	0.115451557	0.06993125	0.103235133	0.169610426	0.126954242	0.119555234	0.133240681
parliamentarian#n	0.098222156	0.125533057	0.146496051	0.128441138	0.157525631	0.200733615	0.031244318	0.111804034
parliamentary#a	0.104578156	0.137224233	0.142014594	0.201796151	0.136856923	0.11756463	0.055653568	0.104311746
parlor#n	0.160521146	0.113271784	0.03146018	0.021325275	0.013084783	0.058553652	0.094970233	0.506812948
parlour#n	0.017201289	0.420710102	0.12801572	0	0	0	0.391838926	0.042233964
parlous#a	0.620836925	0.280302515	0	0.013052441	0	0.08580812	0	0
parmesan#n	0.10367166	0.493156096	0.051067792	0.006934234	0.102583654	0.211188342	0.017810921	0.0135873
parnell#n	0	0	0.358673812	0	0.105241255	0.152016602	0	0.384068331
parochial#a	0.046612909	0.055015418	0.317998586	0.042521191	0.053566559	0.03567821	0.28994592	0.158661206
parochialism#n	0	0.159136055	0.04222358	0.093157527	0.607068201	0.03015741	0.035289372	0.032967855
parody#n	0.013563998	0.679631532	0.043357371	0.121293447	0.075195307	0.040337089	0.019152611	0.007468645
