Lemma#PoS	AFRAID	AMUSED	ANGRY	ANNOYED	DONT_CARE	HAPPY	INSPIRED	SAD
helicopter#n	0.184841381	0.11640615	0.102264012	0.086110744	0.113890761	0.092676353	0.073660265	0.230150335
heliopause#n	0	0.074919106	0	0.119373567	0.154554196	0	0.651153131	0
helios#n	0	0	0	0	0.205775447	0.717405872	0.076818682	0
heliosphere#n	0.086168448	0.298688671	0	0.039732754	0.12775815	0.048585709	0.399066269	0
heliport#n	0.506272525	0	0	0	0.224191455	0.070393466	0	0.199142553
helium#n	0.273550679	0.108233345	0	0.133093646	0	0.027088873	0.083357579	0.374675878
hell#n	0.097782689	0.228434202	0.094117881	0.11115189	0.092402466	0.114743358	0.172468794	0.088898721
hell-bent#a	0.049475499	0.212816831	0.176017425	0.311098919	0.099431337	0.035469329	0.02689579	0.088794869
hellenic#a	0.023875905	0.017083845	0.180555307	0.05988585	0.056388955	0.008547488	0	0.65366265
hellenic#n	0	0	0	0	0	0	0	1
hellenistic#a	0	0.137443879	0	0.115940241	0.500362372	0.032866444	0.056037677	0.157349387
heller#n	0	0.180228781	0	0	0	0.20403501	0	0.615736209
hellfire#n	0.389406819	0.188497752	0.018003899	0.123001364	0.065444551	0.044876187	0.066035136	0.104734291
hellish#a	0	0.212874152	0	0.305038887	0.017227071	0.082408326	0.12396942	0.258482145
hello#n	0.0733081	0.141777734	0.107779091	0.184638235	0.123987302	0.136336057	0.13113767	0.101035811
helm#n	0.081290785	0.146994868	0.069225578	0.084273014	0.238230324	0.11719469	0.115504521	0.147286221
helm#v	0	0.08879556	0	0.006431109	0.28016014	0.549133842	0.036203338	0.039276011
helmet#n	0.082662321	0.288697216	0.101877089	0.056888104	0.045520046	0.070714346	0.119189077	0.234451802
helmeted#a	0	0.712400572	0	0	0	0.287599428	0	0
helmsman#n	0.405330478	0.192585657	0.062012113	0.011762357	0.148141842	0.070353151	0.071720105	0.038094298
heloise#n	0	0	0	0	0	0	1	0
help#n	0.106116526	0.102468865	0.122935953	0.107979393	0.102684071	0.116054169	0.176875702	0.16488532
help#v	0.118876958	0.116240502	0.107128393	0.125369521	0.113757958	0.128872281	0.159322835	0.130431551
helper#n	0.07532507	0.073456226	0.199422103	0.107887886	0.12965249	0.098331897	0.153615287	0.162309042
helpful#a	0.108773004	0.142944045	0.046748479	0.134191269	0.09693305	0.1350148	0.230716098	0.104679256
helpfulness#n	0	0.292879448	0.177080724	0	0.210154482	0.151313227	0.078453433	0.090118687
helping#n	0.02048291	0.179297016	0.074548227	0.124132186	0.166865932	0.178065349	0.215773914	0.040834467
helpless#a	0.081175783	0.07171618	0.22834986	0.117655043	0.071223909	0.081643617	0.173766835	0.174468772
helplessly#r	0	0.09469576	0.091346017	0	0.252045642	0.097379213	0.380516204	0.084017164
helplessness#n	0.24364473	0.006969055	0.0350691	0.029144773	0.013144129	0.110406615	0.332988802	0.228632797
helsinki#n	0.022554655	0.24740869	0.028267496	0.004109214	0.190533333	0.100808498	0.068779908	0.337538206
hem#n	0.005958506	0.051981332	0.045628998	0.076578802	0.491747885	0.077812082	0.223891129	0.026401265
hem#v	0.171591703	0.19555712	0.352567392	0.123583861	0.024808835	0.106505366	0.020066436	0.005319287
hematology#n	0	0	0	0.004715543	0.591447753	0.08276924	0.15498409	0.166083373
hematoma#n	0	0.336988015	0	0	0	0.10537732	0.259523069	0.298111596
hemingway#n	0	0.231249983	0	0	0.519568057	0.200851114	0.03596021	0.012370636
hemisphere#n	0.418228209	0.194675543	0.041059491	0.066943665	0.010063944	0.051232714	0.105656916	0.112139518
hemline#n	0	0.25075953	0	0	0.580961744	0.09927941	0.052795817	0.016203498
hemoglobin#n	0.100310179	0.026915487	0.154785598	0.008577262	0	0	0	0.709411474
hemorrhage#n	0.150805099	0.04543734	0.310727141	0.031715953	0.149538369	0.060431961	0.066381923	0.184962213
hemorrhage#v	0.319540841	0.142660862	0.069659679	0.088466712	0.046813114	0.041012693	0.081360649	0.21048545
hemorrhagic#a	0.111389821	0.023910747	0.272646159	0.104771257	0.184974669	0.141182725	0.161124621	0
hemorrhoid#n	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
hemp#n	0	0.271719847	0	0	0	0.119226644	0.126559376	0.482494133
hen#n	0.315989005	0.066006002	0.140689046	0.250641742	0	0.053636769	0.041910061	0.131127374
hence#r	0.057886311	0.114791287	0.121886098	0.16907011	0.143804319	0.138354684	0.154127683	0.100079508
henceforth#r	0	0.170467534	0.231076087	0.225124237	0.147755188	0.061082807	0.072379025	0.092115121
henchman#n	0.058376477	0.124598193	0.12476722	0.172261609	0.194517584	0.116657025	0.07854125	0.130280641
hendrix#n	0.014945885	0.09841742	0.017587356	0.035783481	0.190369132	0.250255535	0.381535457	0.011105735
henna#n	0.008565887	0.024114303	0.189683818	0.002929784	0.202825615	0.139854589	0.316536323	0.115489681
henpecked#a	0	0.611664601	0	0	0	0.388335399	0	0
henry#n	0.093031917	0.130992527	0.096647254	0.161801151	0.193183039	0.156066752	0.084884242	0.083393117
henson#n	0.010619922	0.137318598	0.096557078	0.078656871	0.210935562	0.200672135	0.218492263	0.04674757
hep#a	0.097263863	0	0	0.054247956	0.086142481	0.225279856	0.506947422	0.030118422
hepatitis#n	0.04482652	0.141132231	0.140516072	0.2642257	0.073008419	0.037066513	0.110817781	0.188406764
hepburn#n	0.038762744	0.349748196	0	0	0.232752774	0.271951076	0.08014604	0.02663917
hera#n	0	0.465680714	0	0	0.337534887	0.1967844	0	0
herald#n	0.118561159	0.221261533	0.117089337	0.080932147	0.108584883	0.098636169	0.09775726	0.157177513
herald#v	0.182202819	0.122298142	0.082660778	0.122186707	0.124316843	0.133695836	0.147508316	0.085130559
heralded#a	0	0	0	0	0.774321496	0.08373233	0	0.141946174
heraldic#a	0.095103184	0.224561391	0	0	0.22464831	0.072354884	0.094331303	0.289000928
herat#n	0.106797914	0.010392687	0.482539718	0	0.032159354	0.185862583	0.134061707	0.048186036
herb#n	0.050094936	0.118930004	0.039811968	0.093538824	0.181425381	0.130605662	0.266133726	0.119459498
herbal#a	0.218869986	0.231453825	0.14062991	0.002482549	0.024619624	0.101308854	0.11181183	0.168823421
herbalist#n	0	0	0	0	0	1	0	0
herbert#n	0.207208581	0.177657217	0.040672113	0.182956559	0.097799972	0.09162452	0.085180884	0.116900152
herculean#a	0	0.470939707	0.011758725	0.002840585	0.072145406	0.214179491	0.228136086	0
hercules#n	0.119124723	0.066664665	0.057912053	0.078471446	0.457125172	0.064792746	0.060145675	0.095763519
herd#n	0.113635302	0.128073508	0.132479394	0.117978667	0.040935713	0.14576473	0.241102198	0.080030489
herd#v	0.143780961	0.286504141	0.089347091	0.106480764	0.09098865	0.005867947	0.127756555	0.149273891
herder#n	0	0	0	0	0.728166038	0	0.271833962	0
here#a	0.102375761	0.140919165	0.143010499	0.096702767	0.169198299	0.157773134	0.125511164	0.064509212
here#r	0.092240725	0.151588013	0.107048963	0.12653545	0.135259698	0.139769916	0.138949007	0.108608228
hereafter#r	0.103787023	0.033119953	0.132280259	0.137554001	0.251216731	0.186569861	0.094903806	0.060568366
hereby#r	0.102069319	0.054198771	0.374143142	0.11823705	0.052947754	0.107584131	0.11032967	0.080490163
hereditary#a	0.017429105	0.184542658	0.125854045	0.057364859	0.030453246	0.096664675	0.158839757	0.328851655
heredity#n	0	0.010643561	0.740059069	0.101754046	0	0	0.147543324	0
herein#r	0.057889929	0.081365085	0.219793326	0.22481194	0.132051532	0.112965734	0.125447063	0.045675391
hereinafter#r	0.12716457	0.052300046	0.444072592	0.083333124	0.183755426	0.001817155	0.082024403	0.025532683
hereof#r	0	0.041621109	0.683325743	0.187371515	0	0.017477675	0.039794785	0.030409173
heresy#n	0.026163172	0.133014072	0.169018153	0.235886433	0.041668255	0.145312735	0.158611563	0.090325616
heretic#n	0.023710133	0.016291128	0.155341084	0.012925516	0.020953011	0.082788965	0.095027145	0.592963017
heretical#a	0	0.090826369	0.010525508	0.061422603	0.023421308	0.100905833	0.493765677	0.219132701
hereto#r	0	0	1	0	0	0	0	0
heretofore#r	0.085945411	0.12034723	0.131565837	0.300975002	0.171213208	0.095041469	0.079588921	0.015322922
hereunder#r	0.296145263	0	0.080647839	0	0.427935304	0	0.159753879	0.035517715
herewith#r	0	0.003667507	0.708470947	0.052593072	0	0	0.228779661	0.006488814
heritage#n	0.060333676	0.116602286	0.143211226	0.108293689	0.104788569	0.152761083	0.179608624	0.134400846
herman#n	0.109040558	0.099835552	0.114759052	0.142667849	0.128039197	0.174947676	0.117664657	0.113045458
hermann#n	0	0	0.375069185	0	0	0.074773049	0.373881719	0.176276046
hermaphrodite#n	0	1	0	0	0	0	0	0
hermes#n	0.078023977	0.237851184	0.009057258	0.04380257	0.538024668	0.043657854	0.049582488	0
hermetically#r	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
hermit#n	0.099492274	0.13594391	0.091611489	0.039768219	0.222674754	0.147162965	0.16148178	0.101864609
hermitic#a	0	0	0	0.498012112	0	0	0.233625069	0.268362819
hero#n	0.072764357	0.147257508	0.06940895	0.082478684	0.143804988	0.124971977	0.22457818	0.134735356
herod#n	0	0	0	0	0	0	1	0
heroic#a	0.06096706	0.151611705	0.080210796	0.081789139	0.161645811	0.113005451	0.231145652	0.119624387
heroically#r	0	0.299933922	0	0.081826519	0	0.032117459	0.320789874	0.265332226
heroics#n	0.121902078	0.029930248	0.068805835	0.051913299	0.178670423	0.300046543	0.06491172	0.183819855
heroin#n	0.198621141	0.139546953	0.080453941	0.074977837	0.271011593	0.091866228	0.044834583	0.098687725
heroine#n	0.029954267	0.127342916	0.045835317	0.182003223	0.148053537	0.160689227	0.180585854	0.12553566
heroism#n	0.101150017	0.11313888	0.098007367	0.109178924	0.118501849	0.122587951	0.271835823	0.065599188
heron#n	0	0	0	0	0	0	1	0
herrick#n	0.099142447	0.297943949	0	0	0.317200206	0.248060215	0	0.037653183
herring#n	0.20935626	0.141290745	0	0	0	0.330244593	0	0.319108401
herschel#n	0.379716081	0.193756751	0.038290898	0.007016492	0.085204715	0.111090188	0.132728328	0.052196548
hershey#n	0	0.319070815	0.056899339	0.006631261	0.292402579	0.068973807	0.194005033	0.062017166
hertz#n	0	0	0	0	0.477789121	0.522210879	0	0
hesitance#n	0.12755799	0.014105536	0.131603755	0.240232195	0.112972705	0.125722746	0	0.247805072
hesitant#a	0.162947976	0.098770089	0.15553931	0.114413776	0.099135093	0.116336526	0.171018719	0.081838511
hesitantly#r	0	0.082456923	0.707113307	0.114961126	0.063789093	0.022561507	0	0.009118044
hesitate#v	0.133433958	0.121197572	0.10805782	0.061966542	0.173926652	0.109497817	0.225534865	0.066384773
hesitating#a	0	0.020663414	0.746196875	0.090541932	0.074598036	0.017730937	0	0.050268807
hesitation#n	0.079698961	0.082276522	0.14774059	0.175167293	0.095967976	0.106741133	0.205537316	0.106870208
hesperian#a	0.046888919	0.040260476	0.765160906	0.096224442	0.020763764	0.00629478	0.015502772	0.008903941
hess#n	0	0	0	0	0	1	0	0
hesse#n	0	0	0	0	0	0.549168798	0.450831202	0
het#a	0	0	0	0	0	1	0	0
heterogeneous#a	0.061571678	0	0.343089966	0	0.381719268	0.027553111	0.006785775	0.179280202
heterosexual#a	0.302434116	0.149763286	0.055554388	0.120625006	0.05839822	0.070253193	0.185490267	0.057481524
heterosexual#n	0.254795084	0.114306154	0.085724484	0.066106838	0.064899694	0.135998699	0.134079719	0.144089328
heterosexuality#n	0.059173653	0.050808459	0.011775956	0.141673641	0.07861114	0.107243834	0.528239831	0.022473486
hew#v	0.019578484	0.039937404	0.253234646	0.083691314	0.251479062	0.167380442	0.149397549	0.035301098
hex#a	0	0	0	0	0	0	0.224917712	0.775082288
hex#n	0	0	0	0	0.113150082	0.180602221	0.478745636	0.227502061
hexagon#n	0	0	0	0.39522991	0.547616775	0.057153315	0	0
heyday#n	0.074151573	0.106876618	0.183093928	0.092242263	0.14409469	0.136761357	0.167151598	0.095627973
hezbollah#n	0.284353767	0.085315475	0.231326496	0.044959235	0.022622788	0.066199251	0.030590341	0.234632648
hf#n	0.214709281	0	0	0	0.133311297	0.281417626	0.370561796	0
hg#n	0.344723595	0.13929006	0	0	0	0	0	0.515986346
hi#n	0.056512505	0.298148421	0.076354213	0.096904683	0.119780958	0.074615314	0.196244339	0.081439568
hi-fi#a	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
hi-tech#a	0	0.339000381	0.013703217	0.013084149	0.161560817	0.170484804	0.302166633	0
hiatus#n	0.023917524	0.134205875	0.030231213	0.053415148	0.179942832	0.305151617	0.133301305	0.139834488
hibernate#v	0	0.293364721	0.134308609	0.071269796	0.086122093	0.227642058	0	0.187292723
hibernation#n	0.032525209	0.019402652	0.01618183	0	0.468867155	0.02641773	0.137649332	0.298956091
hibiscus#n	1	0	0	0	0	0	0	0
hiccup#n	0.197430344	0.061337432	0.090305874	0.11005377	0.201230452	0.106512546	0.082590267	0.150539316
hiccup#v	0	0	0	0	0.622539302	0.377460698	0	0
hick#n	0	0.066541462	0.061689674	0.439246773	0	0	0.314792199	0.117729892
hickey#n	0	0	0	0	0	0.092155961	0.907844039	0
hickory#n	0	0.358334597	0	0.274059859	0	0.224104941	0.143500602	0
hidden#a	0.158536954	0.165835055	0.113772993	0.128308545	0.127998768	0.099866972	0.112500802	0.09317991
hide#n	0.028756977	0.034843537	0.139228351	0.078918066	0.104842678	0.196371555	0.218012217	0.199026619
hide#v	0.12504924	0.10524402	0.174067697	0.138497492	0.097112447	0.097296004	0.102179543	0.160553558
hide-and-seek#n	0	0.456356456	0	0	0.145061982	0.089741114	0.302514455	0.006325993
hideaway#n	0.281747465	0.284485254	0	0	0.049906249	0.146235347	0.135625648	0.102000037
hideous#a	0.006776375	0.247248253	0.050303939	0.356900211	0.283692258	0.007078409	0	0.048000556
hideout#n	0.237424077	0.148414726	0.171570669	0.135654359	0.09647279	0.05669891	0.053933337	0.099831133
hiding#n	0.017106545	0.099670503	0.29178568	0.030686271	0.043084231	0.212008155	0.14502561	0.160633004
hierarchical#a	0.119156308	0.112801513	0.30332591	0.061874621	0.099281904	0.129153555	0.119742427	0.054663762
hierarchy#n	0.039503913	0.100405821	0.198997391	0.196298194	0.125122943	0.108440456	0.170200362	0.061030922
hieroglyph#n	0.167189593	0.237942128	0.030387807	0.017409007	0.228526673	0.118346572	0.185699986	0.014498235
hieroglyphic#a	0	0.261503858	0.061088054	0.175370121	0.266106507	0.163704003	0.014578558	0.057648898
hieroglyphic#n	0	0.220092818	0.383505905	0.160685133	0.167124975	0.032818187	0.0185199	0.017253081
higginson#n	0	1	0	0	0	0	0	0
high#a	0.142273001	0.1087072	0.11812309	0.115205949	0.126499235	0.137093914	0.123383647	0.128713965
high#n	0.148341093	0.132951873	0.063246582	0.078293866	0.120009418	0.213255007	0.159172793	0.084729368
high#r	0.061833094	0.026545971	0	0	0.247864198	0.425245384	0.238511353	0
high-altitude#a	0.073680065	0.277740791	0.019731465	0.132182329	0.372567673	0.05727406	0.035817948	0.031005669
high-and-mighty#a	0	0.438572	0.12510554	0.089590494	0.023198725	0.035164836	0.268472198	0.019896208
high-ceilinged#a	0	0.292345208	0.147858765	0	0	0.210712918	0.349083109	0
high-class#a	0	0.095481924	0	0.089643525	0	0.130991305	0.514555447	0.169327799
high-energy#a	0.145481612	0.203562966	0	0.02739402	0.255129542	0.109761097	0.19832561	0.060345154
high-five#n	0	0.340569084	0.005211859	0.344422535	0.011597402	0.104793076	0.150376336	0.043029708
high-flown#a	0	0	0	0	0	0	0.178738656	0.821261344
high-grade#a	0	0	0.3505505	0	0	0	0	0.6494495
high-handed#a	0	0.013765443	0.421138294	0.197400665	0.08519223	0.217395685	0.021202215	0.043905468
high-handedness#n	0.13732155	0	0.497802946	0	0.198432472	0.030251984	0.074077453	0.062113595
high-interest#a	0	0.053340185	0.012362762	0.063743038	0.027509556	0.062548768	0.780495691	0
high-keyed#a	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
high-level#a	0.205540032	0.091258591	0.1073096	0.179559887	0.094167022	0.155930375	0.085922164	0.080312329
high-low#n	0	0.24993398	0	0	0.515600727	0.234465293	0	0
high-minded#a	0	0.25823683	0	0	0.114475464	0.017352294	0.345454955	0.264480458
high-necked#a	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
high-octane#a	0.091285541	0.151339082	0.048123907	0.186577157	0.184578092	0.199520787	0.123891254	0.01468418
high-performance#a	0	0	0	0	0	1	0	0
high-pitched#a	0.013271404	0.394445379	0.071770958	0	0.005876974	0.258359711	0	0.256275575
high-potential#a	0	0	0	0	0	1	0	0
high-powered#a	0.115158176	0.099129926	0.353140692	0.146209651	0.041621634	0.069090513	0.081487302	0.094162106
high-pressure#a	0.235750253	0.11454347	0.056856098	0.017632619	0.383731533	0.148195312	0.010267394	0.033023321
high-priced#a	0.030059355	0	0.501558634	0.314808798	0	0.081601662	0.045159366	0.026812185
high-ranking#a	0.138637389	0.116592686	0.13414593	0.144575963	0.106823136	0.095074159	0.089063397	0.175087338
high-resolution#a	0.12987901	0.265673449	0.01979634	0.036815311	0.071117851	0.246331377	0.121645347	0.108741315
high-rise#a	0.21633879	0.083827125	0.06224877	0.038472364	0.059307882	0.122147173	0.138542884	0.279115014
high-rise#n	0.141996152	0.125170656	0.114604947	0.02237874	0.266096899	0.064420817	0.109848456	0.155483333
high-risk#a	0.212735401	0.132631986	0.131905023	0.150988762	0.052955542	0.058357145	0.059623371	0.200802769
high-speed#a	0.164306014	0.136139364	0.048467083	0.100025681	0.14282031	0.114418005	0.100327758	0.193495785
high-tech#a	0.134180984	0.230866211	0.057725945	0.073885203	0.1083174	0.159767982	0.159376927	0.075879349
high-ticket#a	0	0	0.220795693	0	0	0.595790522	0.183413785	0
high-voltage#a	0.26762153	0	0.159775197	0.099855364	0.11850993	0.088977524	0.265260456	0
high-yield#a	0.650619635	0	0	0	0	0.349380365	0	0
highbrow#a	0	0.160143938	0	0	0	0.200310736	0.114311617	0.525233709
higher#a	0.076752543	0.088268722	0.170994674	0.153488097	0.093710922	0.157053447	0.114644328	0.145087268
higher-ranking#a	0	0	0	0.421278606	0.181811065	0	0	0.396910329
higher-up#n	0.072727775	0.040330406	0.115014736	0.404981969	0.088282037	0.059978029	0.079004279	0.13968077
highfalutin#a	0	0	0	0	0	0.119212325	0.880787675	0
highflying#a	0	0	0.527184982	0.294997071	0	0.177817946	0	0
highland#n	0.088927008	0.314093961	0.035000696	0.03306886	0.147675334	0.169277357	0.03203911	0.179917675
highlander#n	0	0.349016529	0.323568422	0	0	0.327415049	0	0
highlands#n	0.130221063	0.129170766	0.048992985	0.125662999	0.335057278	0.079455316	0.065655819	0.085783774
highlife#n	0	0	0	0	0	0.288783798	0.711216202	0
highlight#n	0.114163338	0.120370156	0.114234409	0.095717701	0.157213148	0.182758207	0.14233277	0.07321027
highlight#v	0.12723897	0.125303127	0.100421805	0.129097493	0.121480432	0.127912946	0.144209168	0.124336058
highlighting#n	0.369740923	0.204907591	0.089508496	0.014576164	0	0.025745617	0.287428533	0.008092675
highly#r	0.132096506	0.129925349	0.107017204	0.117054736	0.134293494	0.117298824	0.134114128	0.128199758
highness#n	0.019534412	0.12786858	0.02962637	0.090117215	0.427376781	0.149389937	0.08001243	0.076074276
highschool#n	0.341532797	0.018590825	0.030210026	0.122631895	0.106465035	0.13368128	0.084613419	0.162274723
highway#n	0.177801772	0.075115458	0.115826986	0.097772551	0.077496042	0.095671381	0.108022321	0.252293488
hijab#n	0.12521166	0.013366456	0.121608499	0.076349154	0.107106113	0.080017354	0.244825616	0.231515147
hijack#n	0.496598884	0.104480081	0.128195105	0.241166778	0	0	0.005036371	0.024522779
hijack#v	0.210360169	0.080081312	0.222118561	0.13692977	0.09723697	0.100302217	0.052991169	0.099979831
hijacker#n	0.130921983	0.007061417	0.326757281	0.213035335	0.053194905	0.09975316	0.118235882	0.051040036
hijacking#n	0.422430713	0	0.044769108	0.288967311	0.047817693	0.036919496	0	0.159095679
hijinks#n	0	0	0	0	0	1	0	0
hike#n	0.112955959	0.112988796	0.132607819	0.130985727	0.126375852	0.175791834	0.098619575	0.109674438
hike#v	0.111630869	0.12154604	0.102537056	0.094095734	0.143832367	0.16691578	0.138031832	0.121410323
hiker#n	0.251156143	0.134962825	0.009827117	0.005744772	0	0.090172715	0.334464424	0.173672004
hiking#n	0.009335304	0.011843965	0.047217619	0.028450549	0.065772845	0.155728724	0.407707932	0.273943061
hilarious#a	0.034933871	0.399287705	0.017576534	0.062547074	0.154182601	0.13821861	0.151929919	0.041323684
hilariously#r	0	0	0	0	0	0.375439622	0.624560378	0
hilarity#n	0.062679012	0.36191311	0.039738609	0.14315021	0.13967149	0.127311918	0.107401642	0.01813401
hilbert#n	0	0	0	0	0	0	1	0
hill#n	0.113681453	0.149718879	0.106423705	0.048327893	0.145275473	0.144757602	0.164491154	0.127323841
hill#v	0	0	0	0	0.17501662	0.40339146	0.421591921	0
hillary#n	0.168725497	0.142200245	0.11643082	0.159326388	0.0663787	0.113067208	0.088059727	0.145811415
hillside#n	0.066218396	0.048787352	0	0.244837221	0.15294376	0.067426749	0.087853852	0.331932669
hilltop#n	0.077639879	0.0942864	0.172319498	0.069682324	0.162089707	0.084196311	0.158297682	0.181488199
hilly#a	0.266413379	0.004191618	0.033576597	0.032722756	0.021986495	0.18433725	0.350502574	0.106269331
hilt#n	0.052273668	0.228529248	0.06975441	0.112805559	0.226415616	0.120044567	0.155139327	0.035037607
hilum#n	0	0	0	0	0	0.076779778	0.923220222	0
himalaya#n	1	0	0	0	0	0	0	0
himalayan#a	0.096287237	0.091289915	0.091353327	0.112330651	0.209374305	0.044669936	0.180107792	0.174586838
himalayas#n	0.073412448	0.10378475	0.057695693	0.020407188	0.128228784	0.031959093	0.278696471	0.305815573
hin#n	0	0.121260835	0.448702194	0.054962366	0.076956344	0.229849327	0.068268934	0
hind#a	0.121808613	0.444512474	0.065384996	0.054349982	0.180898968	0.079696197	0	0.05334877
hind#n	0.097956558	0.051244965	0.082163128	0.19238649	0.403785009	0.147898129	0.022385869	0.002179852
hinder#a	0.007586593	0.141346328	0.094738443	0.09461365	0.097802815	0.209547462	0.270608372	0.083756338
hinder#v	0.042617726	0.103766888	0.125152509	0.201348616	0.177998143	0.093796111	0.103937544	0.151382464
hindering#a	0	0	0.415291944	0	0	0.041644416	0.093237991	0.449825649
hindi#a	0.079568914	0.09322078	0.187833659	0.189732227	0.126342646	0.101393538	0.123573983	0.098334252
hindi#n	0.079302929	0.101995268	0.195347233	0.179148893	0.120018617	0.089806435	0.118910533	0.115470092
hindrance#n	0.029686977	0.10538677	0.088714377	0.112094637	0.114855969	0.160311736	0.304048788	0.084900747
hindsight#n	0.03327133	0.14619918	0.173680809	0.19601208	0.114482707	0.12309014	0.133563539	0.079700215
hindu#a	0.104818613	0.18347021	0.144296172	0.044951496	0.092958161	0.104812468	0.117234367	0.207458513
hindu#n	0.045296939	0.008102825	0.24533627	0	0.172044484	0.009121594	0	0.520097889
hinduism#n	0.028140447	0.01208116	0.072802129	0.004908929	0.265812686	0.271178993	0.216826565	0.128249091
hindustan#n	0	0.005160488	0.165432108	0.002740851	0.0290418	0.080996075	0.003974224	0.712654454
hinge#n	0	0.294006584	0.163881411	0.358465485	0.037825049	0.040549623	0.073421464	0.031850383
hinge#v	0.029986088	0.162191988	0.121097448	0.126836573	0.160342861	0.146355559	0.092506573	0.16068291
hint#n	0.128535382	0.159829217	0.13577771	0.122062523	0.127906832	0.132579592	0.136465859	0.056842886
hint#v	0.108164034	0.155454991	0.14180393	0.114287915	0.19091836	0.096868854	0.101747654	0.090754263
hinterland#n	0.20905687	0.034497506	0.277007225	0.060230647	0.032462451	0.085988362	0.077061482	0.223695456
hip#a	0.08233023	0.226402808	0.075775856	0.047495054	0.280459908	0.079240079	0.123005027	0.085291039
hip#n	0.071988251	0.239563027	0.040266266	0.102406688	0.184323038	0.146118461	0.074994153	0.140340117
hip-hop#n	0.096664419	0.196649616	0.002482583	0.077853522	0.245309302	0.22999	0.078059334	0.072991224
hip-length#a	0.094480404	0.547587217	0.037604474	0.032315061	0.062757775	0.028538698	0.124951188	0.071765183
hippie#n	0.059328855	0.188361211	0	0.231643472	0.206343902	0.202044997	0.112277562	0
hippo#n	0	0	0.037588004	0.064601815	0.06273048	0.077114263	0.135274685	0.622690754
hippocampus#n	0	0	0	0	0	1	0	0
hippocrates#n	0	0.515965905	0	0	0	0.484034095	0	0
hippocratic#a	0	0	0.520408758	0	0	0	0.314064938	0.165526304
hippodrome#n	0	0	0	0	0.23239466	0	0.260267953	0.507337387
hippopotamus#n	0	0	0.084338998	0	0	0.035791161	0.088146404	0.791723437
hipster#n	0.166391971	0.094306839	0	0.260401535	0.077623474	0.239473256	0.10453465	0.057268275
hipsters#n	0	0.564523137	0	0.129993257	0.042338387	0.111375757	0.077097326	0.074672136
hire#n	0.115764718	0.14690971	0.059135646	0.114431035	0.124268714	0.165297418	0.143079424	0.131113336
hire#v	0.089494325	0.132194148	0.132683714	0.133032841	0.133060307	0.120097099	0.134070424	0.125367143
hired#a	0.172949977	0.116200108	0.151350198	0.10823667	0.043896763	0.145005306	0.134546032	0.127814947
hirohito#n	0	0	0	0	0	1	0	0
hiroshima#n	0.325422441	0.197204986	0.02719677	0.066801015	0.013174541	0.106361654	0.164416302	0.09942229
hispanic#a	0.011059886	0.202168267	0.037810383	0.286240109	0.171456176	0.125476036	0.094689643	0.0710995
hispanic#n	0	0	0.019892015	0.368816418	0.044263612	0.121449092	0	0.445578863
hispaniola#n	0	0	0.511715551	0	0	0	0	0.488284449
hiss#n	0	0.343864956	0.065747133	0.146882049	0.175638792	0.069559305	0.195173037	0.003134729
hiss#v	0	0.250371943	0	0	0.409267985	0.077105919	0	0.263254153
histocompatibility#n	0.047719392	0.768252198	0	0.048964282	0.042263043	0.035234423	0.039443375	0.018123287
historian#n	0.031741107	0.141973056	0.089369355	0.138955074	0.170509585	0.117456678	0.184636119	0.125359026
historic#a	0.115378253	0.120660555	0.089974757	0.124034067	0.129231371	0.177528166	0.140986867	0.102205965
historical#a	0.114737278	0.135476429	0.151241591	0.125856012	0.135358821	0.108824647	0.148062572	0.080442649
historically#r	0.191634551	0.14359601	0.104720404	0.149542773	0.097437378	0.125669905	0.095258189	0.092140791
history#n	0.103924856	0.138347835	0.084388585	0.112753705	0.139505222	0.140777088	0.163704754	0.116597954
histrionics#n	0	0	0.078920349	0	0.553843965	0.242590461	0.094035281	0.030609944
hit#n	0.170813826	0.156891176	0.052435987	0.094564903	0.154651826	0.144148471	0.088063759	0.138430052
hit#v	0.193480844	0.10438556	0.101470029	0.098766948	0.119854001	0.11192655	0.092107905	0.178008163
hit-and-run#a	0.131699573	0.106034147	0.017092886	0.460120469	0	0.098293713	0.021771737	0.164987476
hit-or-miss#a	0	0.137842297	0	0.146422168	0.473938041	0.20115076	0	0.040646735
hitch#n	0.009525761	0.212356347	0.0564575	0.21462851	0.122308881	0.259874923	0.110040327	0.014807752
hitch#v	0.010273849	0.380661403	0.188386382	0.03387271	0.084054136	0.093822631	0.165962659	0.042966229
hitchcock#n	0.214068629	0.196412078	0.021149094	0.032717283	0.057999535	0.272746956	0.167619667	0.03728676
hitchhike#v	0.12278803	0.300045749	0.026315328	0.436810696	0.008316085	0.006325147	0.099398965	0
hitchhiker#n	0.087224801	0.367906645	0.018693557	0.078328528	0.107093853	0.11199337	0.059399921	0.169359326
hitherto#r	0.04642424	0.425725546	0.092924169	0.055573819	0.068021082	0.072342689	0.086681454	0.152307002
hitler#n	0.054739857	0.266863161	0.10431948	0.098760695	0.17301608	0.117042206	0.091687021	0.0935715
